timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
7 13 16 0.3955924186745574 0.004407581325442611
8 3 15 0.39087009973738107 0.00912990026261895
9 1 17 0.3877842646341138 0.012215735365886216
9 14 18 0.3996201868630599 3.798131369401325E-4
36 18 19 0.3898669575808472 0.010133042419152805
