timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
25 19 25 0.3593447338310594 0.04065526616894061
25 20 31 0.35629572600282833 0.043704273997171694
25 21 26 0.39445175599880666 0.005548244001193359
25 25 31 0.3839672089466516 0.016032791053348427
25 26 33 0.3827406831124453 0.01725931688755472
25 30 47 0.35447235556850976 0.045527644431490266
25 35 47 0.26911488629417046 0.13088511370582956
25 36 42 0.3749348932109125 0.02506510678908752
25 37 43 0.38363906307899936 0.016360936921000657
25 45 52 0.3700956081179956 0.029904391882004444
25 49 54 0.3555728299470682 0.04442717005293184
25 51 58 0.37783305713866333 0.02216694286133669
25 53 59 0.3292578992616704 0.07074210073832965
26 7 13 0.3871859530617675 0.012814046938232515
26 10 28 0.3137975453032119 0.08620245469678811
26 19 25 0.3355518724373242 0.06444812756267582
26 24 35 0.3590596830760706 0.04094031692392941
26 25 31 0.3264427468793256 0.0735572531206744
26 30 47 0.38769550725691027 0.012304492743089757
26 35 47 0.2690850489521306 0.13091495104786943
26 36 42 0.3517356585968748 0.048264341403125244
26 37 43 0.3861497352645432 0.013850264735456808
26 45 52 0.37788297294381257 0.022117027056187455
26 49 54 0.3771560135199548 0.02284398648004521
26 51 58 0.3600597491806578 0.039940250819342216
26 53 59 0.3039452264937472 0.0960547735062528
26 60 66 0.38795000113900974 0.012049998860990285
27 7 13 0.3839201128418877 0.016079887158112316
27 10 28 0.25310059504730775 0.14689940495269227
27 15 33 0.39140123710794994 0.008598762892050082
27 19 25 0.3267549380485328 0.07324506195146724
27 24 35 0.33572225937254 0.06427774062746
27 24 47 0.39836424559286465 0.0016357544071353702
27 25 31 0.29716302117365545 0.10283697882634457
27 35 47 0.2852356615179392 0.1147643384820608
27 36 42 0.33299798439892153 0.06700201560107849
27 37 43 0.3751974622561544 0.02480253774384561
27 45 52 0.3924583601102442 0.0075416398897558135
27 51 58 0.3642441376748999 0.03575586232510014
27 53 59 0.3017894893211487 0.09821051067885134
27 60 66 0.3298208431521233 0.07017915684787673
28 7 13 0.37958890739624684 0.020411092603753178
28 10 28 0.23412015182017137 0.16587984817982865
28 19 25 0.3400599076773996 0.05994009232260045
28 21 33 0.34477427882042627 0.05522572117957375
28 24 47 0.23840116278622675 0.16159883721377327
28 25 31 0.32397847278113573 0.0760215272188643
28 35 47 0.3689590272826341 0.031040972717365944
28 36 42 0.31834607271308984 0.08165392728691018
28 37 43 0.3513851200990345 0.048614879900965524
28 53 59 0.31596828231366647 0.08403171768633355
28 60 66 0.302866486521185 0.09713351347881505
29 7 13 0.3742765008852419 0.02572349911475813
29 10 12 0.3875341978109221 0.012465802189077946
29 10 28 0.23783260816094778 0.16216739183905224
29 19 25 0.36372335164330094 0.03627664835669908
29 19 31 0.3670122418666232 0.03298775813337684
29 21 33 0.287448495729208 0.11255150427079202
29 24 47 0.09980828363272806 0.30019171636727193
29 36 42 0.31497561894851667 0.08502438105148336
29 37 43 0.32344599710699706 0.07655400289300296
29 53 59 0.36087654150830384 0.039123458491696184
29 60 66 0.29949715602232463 0.1005028439776754
29 65 71 0.3757365095203151 0.0242634904796849
29 70 76 0.3369786723653718 0.0630213276346282
30 7 13 0.36845035106740404 0.031549648932595986
30 10 12 0.38844476152627866 0.011555238473721363
30 10 28 0.251812990786241 0.14818700921375905
30 13 19 0.3904029201580658 0.009597079841934197
30 15 31 0.3607449432524533 0.0392550567475467
30 19 25 0.3838146384879899 0.01618536151201011
30 19 31 0.3611953980907133 0.038804601909286696
30 21 33 0.2660452403387283 0.13395475966127174
30 24 47 0.0939947625062624 0.30600523749373765
30 36 42 0.3301150680551375 0.0698849319448625
30 37 43 0.29428296470300586 0.10571703529699417
30 50 56 0.3650646296280665 0.034935370371933505
30 60 66 0.31924061457384656 0.08075938542615346
30 65 71 0.335450372349406 0.06454962765059402
30 70 76 0.27140807198973227 0.12859192801026775
31 7 13 0.36228228618067926 0.037717713819320764
31 10 28 0.26569398927484394 0.13430601072515608
31 13 19 0.38089841803648505 0.01910158196351497
31 15 31 0.2892982624794873 0.11070173752051271
31 19 25 0.38508411513284246 0.014915884867157558
31 19 31 0.37552900980632287 0.024470990193677156
31 21 33 0.31828922803304116 0.08171077196695886
31 23 29 0.39870243416708057 0.0012975658329194562
31 24 47 0.3615540956886444 0.03844590431135564
31 36 42 0.36301772568203017 0.036982274317969854
31 37 43 0.26633021175247706 0.13366978824752296
31 45 52 0.3886562465120465 0.011343753487953523
31 50 56 0.34041462222004953 0.05958537777995049
31 60 66 0.36300083936328886 0.03699916063671116
31 62 69 0.38790633720118917 0.012093662798810856
31 65 71 0.32715366659711875 0.07284633340288127
31 69 76 0.3553509095299488 0.04464909047005122
31 70 76 0.31429834231732673 0.0857016576826733
31 83 85 0.3890715708294686 0.01092842917053144
32 3 22 0.3729918419013897 0.027008158098610346
32 7 13 0.35786973133922406 0.04213026866077596
32 10 28 0.27667298073205276 0.12332701926794726
32 13 19 0.3836884391507978 0.01631156084920221
32 15 31 0.27614436194440534 0.12385563805559469
32 19 25 0.36787938505691214 0.03212061494308788
32 19 31 0.3877806436507856 0.01221935634921445
32 23 29 0.39855355416700444 0.0014464458329955798
32 37 43 0.25286758702662904 0.14713241297337099
32 45 52 0.3656415406600687 0.03435845933993131
32 50 56 0.335708190585151 0.06429180941484902
32 54 59 0.36591040757461135 0.03408959242538867
32 62 69 0.3839855786739838 0.016014421326016215
32 65 71 0.3341510609183314 0.06584893908166861
32 69 76 0.2813174857337757 0.11868251426622434
32 85 90 0.347022782193496 0.052977217806503996
33 3 22 0.30591226256726683 0.09408773743273319
33 5 10 0.39672834783511574 0.0032716521648842867
33 7 13 0.35985992404797396 0.040140075952026066
33 10 28 0.2811631497602435 0.11883685023975654
33 13 19 0.39169454055241 0.008305459447590036
33 15 31 0.3366899129430129 0.0633100870569871
33 19 25 0.33539701461162 0.06460298538838
33 22 33 0.3374101509241239 0.06258984907587611
33 29 47 0.2924896646687706 0.10751033533122945
33 37 43 0.26829298866955525 0.13170701133044477
33 45 52 0.3643710511105266 0.03562894888947343
33 50 56 0.35040760163025464 0.04959239836974538
33 53 58 0.36413941369468095 0.035860586305319075
33 54 59 0.36019405773798424 0.03980594226201578
33 62 69 0.3802657094634888 0.019734290536511212
33 65 71 0.34656367679976235 0.05343632320023767
33 69 76 0.3558837733551898 0.04411622664481024
33 78 84 0.35346132806075464 0.04653867193924538
33 85 90 0.3214448775364724 0.07855512246352764
33 89 91 0.3860398492050432 0.013960150794956827
34 3 22 0.2488552508362791 0.15114474916372092
34 7 13 0.3724654835968372 0.027534516403162845
34 10 28 0.3055277773482086 0.09447222265179145
34 19 25 0.3079401419288856 0.09205985807111444
34 22 33 0.28566625603743856 0.11433374396256146
34 23 47 0.33105110856310893 0.06894889143689109
34 29 47 0.28406903440030123 0.11593096559969879
34 36 48 0.379629369518976 0.020370630481024
34 37 43 0.31463146823257215 0.08536853176742787
34 45 52 0.3961003700265283 0.0038996299734717077
34 50 56 0.38105311766445993 0.018946882335540094
34 53 58 0.3492587410841294 0.05074125891587061
34 54 59 0.37210500851927514 0.027894991480724884
34 55 66 0.38092503106412107 0.019074968935878955
34 65 71 0.36660818483423097 0.033391815165769057
34 70 77 0.3968766001516688 0.0031233998483312098
34 78 84 0.3169234469096072 0.0830765530903928
34 85 90 0.3435403232352892 0.05645967676471081
35 3 22 0.28908660561657085 0.11091339438342918
35 3 33 0.32507711006611484 0.07492288993388518
35 7 13 0.3965568449589403 0.0034431550410597422
35 19 25 0.3120527551952104 0.0879472448047896
35 21 26 0.3967516152482918 0.0032483847517082443
35 22 33 0.29490627440639233 0.10509372559360769
35 23 47 0.37081117989080464 0.02918882010919538
35 29 47 0.30643256938224483 0.09356743061775519
35 36 48 0.3411377218083932 0.05886227819160683
35 37 43 0.37064083590063834 0.02935916409936168
35 53 58 0.3481300851667247 0.0518699148332753
35 54 59 0.3839640270775404 0.016035972922459618
35 55 66 0.32103810891913737 0.07896189108086266
35 65 71 0.3970264637330413 0.0029735362669587317
35 70 77 0.3708582461057584 0.029141753894241618
35 78 84 0.304477933800122 0.09552206619987802
35 85 90 0.36743274151419075 0.03256725848580927
36 3 33 0.2212033067608761 0.17879669323912392
36 5 28 0.3552449105252456 0.04475508947475443
36 16 47 0.3103497575560354 0.08965024244396463
36 19 25 0.3527638997008311 0.047236100299168915
36 22 33 0.38087315254312837 0.019126847456871654
36 27 40 0.3876769903895864 0.012323009610413604
36 29 47 0.3470918656215618 0.05290813437843822
36 36 48 0.3107447429559749 0.08925525704402515
36 40 52 0.3843206257005278 0.01567937429947225
36 53 58 0.3508300510006764 0.04916994899932364
36 54 59 0.3873603224018323 0.012639677598167698
36 55 66 0.30299894265446164 0.09700105734553838
36 65 76 0.39312730950462726 0.0068726904953727574
36 70 77 0.35911085973401774 0.04088914026598228
36 73 78 0.3916796177638457 0.008320382236154333
36 78 84 0.3034777673279112 0.09652223267208881
36 85 90 0.37328781511095965 0.02671218488904037
37 3 33 0.18962909415411366 0.21037090584588636
37 7 13 0.3989919571509405 0.0010080428490595317
37 16 47 0.2819946048030757 0.11800539519692432
37 27 40 0.35680186730319435 0.04319813269680567
37 36 48 0.29379389194634337 0.10620610805365666
37 37 56 0.331855364014504 0.06814463598549603
37 40 52 0.3288791581160847 0.07112084188391532
37 53 58 0.35617102558593505 0.04382897441406497
37 54 59 0.3820569891230835 0.01794301087691652
37 55 66 0.3329588983981839 0.06704110160181614
37 60 67 0.3935524428243293 0.006447557175670748
37 64 76 0.3487812058705684 0.051218794129431644
37 70 77 0.35536286300460734 0.04463713699539268
37 73 78 0.37986853285151057 0.020131467148489457
37 78 84 0.3037166161818811 0.0962833838181189
37 85 90 0.36508813183283545 0.03491186816716457
37 86 92 0.38696896204716463 0.01303103795283539
38 3 33 0.3203626747614024 0.07963732523859762
38 7 13 0.39648367769105586 0.003516322308944164
38 27 40 0.33641862722056676 0.06358137277943327
38 36 48 0.2967984605550425 0.10320153944495752
38 37 56 0.2455357603205627 0.15446423967943732
38 40 52 0.31206762426008683 0.0879323757399132
38 49 59 0.3945097200679351 0.005490279932064912
38 53 58 0.3728275961664004 0.027172403833599645
38 54 59 0.3896876573794299 0.010312342620570125
38 60 67 0.3703280452076117 0.029671954792388322
38 64 76 0.28715053375185196 0.11284946624814807
38 70 77 0.34500787984894804 0.05499212015105198
38 73 78 0.3748992103065454 0.02510078969345464
38 78 84 0.301696440835047 0.09830355916495304
38 85 90 0.35876794711306403 0.04123205288693599
38 86 92 0.34304516403952795 0.05695483596047207
39 13 25 0.38820050055497757 0.011799499445022454
39 14 31 0.38842620844888753 0.011573791551112489
39 18 47 0.3324507029722045 0.0675492970277955
39 27 40 0.33942955688630766 0.06057044311369236
39 36 48 0.3159039294530159 0.08409607054698415
39 37 56 0.20666127532551104 0.19333872467448898
39 40 52 0.31947431097499623 0.08052568902500379
39 49 59 0.3763928349613019 0.02360716503869814
39 60 67 0.37029863861520684 0.02970136138479318
39 64 76 0.2738675665870568 0.12613243341294322
39 70 77 0.33193027447556933 0.06806972552443069
39 73 78 0.3728499847679136 0.027150015232086433
39 78 84 0.2977504796140291 0.1022495203859709
39 83 89 0.3993781566798889 6.218433201111151E-4
39 85 90 0.3735361982182023 0.026463801781797747
39 86 92 0.32892225451676366 0.07107774548323637
40 3 21 0.3384013778252411 0.06159862217475892
40 13 25 0.36378099051322943 0.03621900948677059
40 14 31 0.37690689460360965 0.023093105396390368
40 26 47 0.37155750848141184 0.028442491518588187
40 27 40 0.38010552419140387 0.019894475808596157
40 36 48 0.33944731479538637 0.060552685204613654
40 36 49 0.3902515022477028 0.009748497752297247
40 37 56 0.20730171487018156 0.19269828512981846
40 40 52 0.3425476204525201 0.05745237954747995
40 49 59 0.36218568324591366 0.03781431675408636
40 60 67 0.3888564403626402 0.011143559637359801
40 64 76 0.31112152931874937 0.08887847068125065
40 70 77 0.3381663384527625 0.06183366154723752
40 73 78 0.37372998229325194 0.026270017706748083
40 78 84 0.2919949416912702 0.1080050583087298
40 83 89 0.3980854629476269 0.0019145370523730998
40 86 92 0.3330403422682519 0.06695965773174811
41 2 33 0.398103241400794 0.0018967585992060165
41 3 21 0.29052137059168004 0.10947862940831998
41 9 14 0.39775783278741944 0.0022421672125805814
41 12 47 0.3553509519950216 0.04464904800497843
41 13 25 0.35485346391438827 0.045146536085611755
41 36 48 0.3822154399758951 0.017784560024104945
41 36 49 0.3888641383594128 0.011135861640587219
41 37 56 0.2533631103364419 0.14663688966355815
41 40 52 0.38032015348062925 0.01967984651937077
41 41 43 0.3998414873663965 1.5851263360350254E-4
41 49 59 0.36260012597889785 0.037399874021102175
41 64 76 0.3988635375348261 0.0011364624651739041
41 70 77 0.3723947374461524 0.027605262553847598
41 73 78 0.38064762795133267 0.019352372048667354
41 78 84 0.28563321332068353 0.11436678667931649
41 86 92 0.34322829812940653 0.056771701870593494
42 2 33 0.3492546635929576 0.05074533640704243
42 3 21 0.286703075263192 0.11329692473680802
42 12 47 0.37616404686996674 0.023835953130033283
42 13 25 0.35296895714750054 0.04703104285249948
42 21 47 0.3370447792401891 0.06295522075981091
42 36 59 0.3610451059308028 0.03895489406919722
42 37 56 0.37740565786463265 0.022594342135367373
42 41 43 0.3919942643689285 0.008005735631071542
42 49 59 0.39610204296912843 0.0038979570308715905
42 61 76 0.3808929301252054 0.019107069874794602
42 62 68 0.3994050124991937 5.949875008063321E-4
42 73 78 0.39859307776073954 0.0014069222392604774
42 78 84 0.28606393314472384 0.11393606685527619
42 86 92 0.3524426392432755 0.04755736075672451
43 3 21 0.32905136716384564 0.07094863283615438
43 10 47 0.36543415819478137 0.034565841805218656
43 13 25 0.350183086864321 0.04981691313567904
43 21 47 0.33225264114805936 0.06774735885194066
43 36 59 0.26361935922943497 0.13638064077056505
43 41 43 0.39352678809940733 0.00647321190059269
43 61 76 0.30324014724102616 0.09675985275897386
43 62 68 0.36861151202309117 0.03138848797690885
43 70 72 0.3992014119747322 7.985880252678323E-4
43 78 84 0.3127124736163058 0.08728752638369425
43 86 92 0.3585125249987563 0.04148747500124372
44 1 13 0.37601920560033203 0.023980794399667993
44 3 21 0.382437225215929 0.017562774784071034
44 10 47 0.2356308085701024 0.16436919142989762
44 13 25 0.3433824043403474 0.05661759565965263
44 36 59 0.23332475784140203 0.166675242158598
44 61 76 0.2836000576757597 0.11639994232424034
44 62 68 0.3470225053716768 0.05297749462832324
44 65 77 0.37472180224876905 0.02527819775123097
44 70 72 0.37694908745973693 0.02305091254026309
44 78 84 0.38664845206422227 0.013351547935777752
44 86 92 0.36186702499041773 0.03813297500958229
45 1 13 0.35615326113326634 0.04384673886673368
45 5 47 0.26833000345101865 0.13166999654898137
45 10 47 0.3888665423958597 0.011133457604140307
45 13 25 0.3332968577135581 0.06670314228644192
45 22 31 0.3444169286562646 0.05558307134373541
45 30 48 0.3715208604178077 0.028479139582192337
45 36 54 0.3279997485104591 0.07200025148954092
45 36 59 0.33950187112396457 0.06049812887603545
45 61 76 0.3336230522126736 0.06637694778732645
45 62 68 0.34046942809930525 0.05953057190069477
45 65 77 0.3274519510599495 0.07254804894005051
45 70 72 0.37679289578242403 0.02320710421757599
45 86 92 0.36381479655286264 0.03618520344713738
46 1 13 0.34259306155407326 0.05740693844592676
46 5 47 0.034375897936803866 0.3656241020631962
46 13 25 0.3247704916430451 0.07522950835695491
46 22 31 0.31361416105490325 0.08638583894509677
46 30 48 0.3446458108114595 0.055354189188540515
46 36 54 0.286483199906476 0.113516800093524
46 37 50 0.35397660224172894 0.04602339775827108
46 49 59 0.3952348087358787 0.004765191264121338
46 62 68 0.3496212339076441 0.05037876609235592
46 65 77 0.30508168163207033 0.09491831836792969
46 70 72 0.38710909334878835 0.012890906651211675
46 73 84 0.3582811492590488 0.04171885074095122
46 86 92 0.36588713944873213 0.03411286055126789
47 1 13 0.3456859995057466 0.054314000494253445
47 5 47 0.23685119849234804 0.16314880150765199
47 13 25 0.3222850005120438 0.07771499948795624
47 30 48 0.34679523069547347 0.053204769304526556
47 36 54 0.3808412752462029 0.019158724753797096
47 36 58 0.24788270160134435 0.15211729839865568
47 37 50 0.36919641736841613 0.030803582631583892
47 50 76 0.3956932607937329 0.004306739206267118
47 62 68 0.36995561963616547 0.030044380363834555
47 65 77 0.29479942358003136 0.10520057641996866
47 70 72 0.39698808741616426 0.003011912583835763
47 73 84 0.3463931691093012 0.05360683089069884
47 86 92 0.3724532553930061 0.02754674460699391
48 1 13 0.37997340925126083 0.020026590748739193
48 3 26 0.3539459021309619 0.046054097869038135
48 13 25 0.3285420713056912 0.07145792869430884
48 30 48 0.36268157662776984 0.03731842337223018
48 36 58 0.15724765207687447 0.24275234792312556
48 41 56 0.3764976117970409 0.023502388202959135
48 50 76 0.35009285147586394 0.04990714852413608
48 62 68 0.392590352206034 0.007409647793966023
48 65 77 0.29332523401527605 0.10667476598472397
48 86 92 0.3893458359622298 0.010654164037770197
49 2 31 0.3415573513803719 0.05844264861962811
49 3 26 0.31463885750838827 0.08536114249161175
49 13 25 0.34413375171518945 0.05586624828481057
49 30 48 0.3764712159531763 0.023528784046823736
49 36 58 0.18387524994997909 0.21612475005002094
49 41 56 0.3561647700254362 0.04383522997456385
49 53 76 0.3094450704215278 0.09055492957847222
49 65 77 0.3168700543313791 0.08312994566862092
49 70 72 0.39975727452575566 2.427254742443652E-4
49 72 84 0.399908857054295 9.114294570500281E-5
50 2 31 0.2895348525150465 0.11046514748495351
50 3 26 0.30486359726411316 0.09513640273588686
50 10 21 0.3942444170714023 0.005755582928597736
50 13 25 0.36276742842082144 0.037232571579178586
50 30 48 0.3703041063813236 0.029695893618676417
50 36 58 0.3337752917206044 0.06622470827939564
50 36 66 0.37720606870286605 0.022793931297133974
50 41 56 0.35211577889150114 0.04788422110849888
50 48 54 0.3720445982950324 0.02795540170496763
50 53 76 0.33605403187416594 0.06394596812583409
50 65 77 0.3893422649619853 0.010657735038014704
50 68 79 0.39303911419093773 0.006960885809062289
50 70 72 0.3874755576550592 0.012524442344940823
50 72 84 0.33150483975530215 0.06849516024469787
51 2 31 0.28628329007381875 0.11371670992618127
51 3 26 0.31096654981075134 0.08903345018924869
51 10 21 0.39476001244238645 0.005239987557613568
51 13 25 0.3624951034072643 0.037504896592735704
51 30 48 0.3404332460917557 0.05956675390824434
51 36 66 0.2510329806398224 0.14896701936017764
51 41 56 0.35655256678279484 0.04344743321720518
51 46 76 0.38733619075628495 0.012663809243715074
51 48 54 0.34369238440758787 0.05630761559241215
51 68 79 0.39071572150370154 0.009284278496298481
51 70 72 0.3822563525433492 0.017743647456650802
51 72 84 0.3154888988022676 0.08451110119773242
52 2 31 0.3332307511599649 0.0667692488400351
52 3 26 0.3244308391709269 0.07556916082907311
52 13 25 0.33749021566735943 0.0625097843326406
52 30 48 0.31176255037594996 0.08823744962405006
52 34 59 0.38499461229452947 0.015005387705470552
52 36 66 0.18730189975430867 0.21269810024569136
52 37 51 0.36739313049292927 0.03260686950707076
52 41 56 0.3629825716624654 0.03701742833753463
52 46 76 0.3190616016868399 0.08093839831316013
52 48 54 0.34883397081333206 0.05116602918666796
52 72 84 0.3358689200783561 0.06413107992164391
53 3 26 0.3441477167920695 0.05585228320793051
53 13 25 0.30877532846326705 0.09122467153673297
53 30 48 0.30532682299107183 0.09467317700892819
53 34 59 0.30365002545327996 0.09634997454672006
53 36 66 0.23796230839576402 0.162037691604236
53 37 51 0.3622365798037526 0.0377634201962474
53 41 56 0.36583865820128436 0.03416134179871566
53 46 76 0.3720219893062287 0.027978010693771316
53 48 54 0.3636966091389581 0.036303390861041895
53 72 84 0.3648447608135684 0.0351552391864316
54 3 26 0.3928808720311876 0.007119127968812422
54 13 25 0.3105873153190481 0.08941268468095193
54 30 48 0.32028430884007003 0.07971569115992999
54 34 59 0.29287308740558066 0.10712691259441937
54 36 66 0.39730583896694927 0.002694161033050757
54 37 51 0.3810176590571077 0.018982340942892306
54 41 56 0.36112211717200704 0.03887788282799298
54 48 54 0.3774327840954255 0.0225672159045745
54 55 67 0.39854644544985074 0.001453554550149283
54 72 84 0.3705445601290942 0.02945543987090582
54 73 79 0.39859988666051327 0.0014001133394867527
55 13 25 0.35436768868452656 0.04563231131547346
55 30 48 0.34700304788735936 0.05299695211264066
55 34 59 0.37024547031819094 0.029754529681809083
55 41 56 0.3555447343333067 0.04445526566669333
55 48 54 0.38915868346864957 0.010841316531350453
55 55 67 0.38020573416785747 0.019794265832142555
55 64 77 0.39202113823864987 0.007978861761350153
55 72 84 0.3456208261925641 0.0543791738074359
55 73 79 0.3944525330583886 0.005547466941611401
56 30 48 0.37962593293923264 0.020374067060767387
56 41 56 0.37967588932696017 0.020324110673039852
56 48 54 0.3994483192645533 5.516807354467024E-4
56 55 67 0.36717284464010863 0.03282715535989139
56 64 77 0.34705213361330983 0.05294786638669019
56 65 72 0.39353277851852986 0.0064672214814701645
56 72 84 0.30896740413673196 0.09103259586326806
57 13 38 0.37066483547123846 0.02933516452876156
57 32 44 0.39953934525262313 4.606547473768874E-4
57 55 67 0.3597015069517088 0.040298493048291195
57 64 77 0.3338739008684691 0.06612609913153095
57 72 84 0.301843150815519 0.09815684918448103
58 13 38 0.32626690127387253 0.07373309872612749
58 32 44 0.3845860140468118 0.015413985953188214
58 55 67 0.3569360714610397 0.04306392853896035
58 64 77 0.3432053288352554 0.056794671164744626
58 72 84 0.3552914778992535 0.044708522100746495
59 13 38 0.304558770409177 0.09544122959082302
59 32 44 0.3729572058904238 0.027042794109576218
59 49 56 0.3753552720419674 0.02464472795803263
59 55 67 0.35718653409050216 0.04281346590949786
59 64 77 0.36388782320814345 0.036112176791856576
