timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
6 22 87 0.3925039844866808 0.007496015513319243
7 22 87 0.3925039844866808 0.007496015513319243
7 46 96 0.3935897465797254 0.006410253420274625
8 22 87 0.3925039844866808 0.007496015513319243
8 39 99 0.398117173340944 0.001882826659056036
8 46 96 0.3935897465797254 0.006410253420274625
8 51 109 0.394622844784692 0.005377155215308016
8 99 108 0.39260333551972404 0.007396664480275983
9 46 96 0.3935897465797254 0.006410253420274625
9 51 109 0.394622844784692 0.005377155215308016
12 115 117 0.3948141320680379 0.005185867931962129
18 70 113 0.39652418564429265 0.003475814355707374
41 53 78 0.39971180145892143 2.881985410785881E-4
42 53 78 0.39971180145892143 2.881985410785881E-4
166 34 112 0.3996160282384439 3.8397176155613444E-4
180 89 108 0.3961684888164712 0.003831511183528813
213 76 96 0.39674260127839034 0.0032573987216096834
336 7 149 0.3974448881846186 0.002555111815381428
337 7 149 0.3974448881846186 0.002555111815381428
346 26 148 0.39885156118951126 0.001148438810488761
421 21 142 0.3926331752072538 0.007366824792746196
448 12 140 0.3939880905484942 0.006011909451505815
535 5 20 0.3994863565651883 5.136434348116947E-4
536 5 20 0.3994863565651883 5.136434348116947E-4
537 5 20 0.3994863565651883 5.136434348116947E-4
538 5 20 0.3994863565651883 5.136434348116947E-4
539 5 20 0.3994863565651883 5.136434348116947E-4
540 5 20 0.3994863565651883 5.136434348116947E-4
541 5 20 0.3994863565651883 5.136434348116947E-4
542 5 20 0.3994863565651883 5.136434348116947E-4
543 5 20 0.3994863565651883 5.136434348116947E-4
544 5 20 0.3994863565651883 5.136434348116947E-4
545 5 20 0.3994863565651883 5.136434348116947E-4
546 5 20 0.3994863565651883 5.136434348116947E-4
547 5 20 0.3994863565651883 5.136434348116947E-4
548 5 20 0.3994863565651883 5.136434348116947E-4
549 5 20 0.3994863565651883 5.136434348116947E-4
550 5 20 0.3994863565651883 5.136434348116947E-4
551 5 20 0.3994863565651883 5.136434348116947E-4
552 5 20 0.3994863565651883 5.136434348116947E-4
553 5 20 0.3994863565651883 5.136434348116947E-4
554 5 20 0.3994863565651883 5.136434348116947E-4
555 5 20 0.3994863565651883 5.136434348116947E-4
556 5 20 0.3994863565651883 5.136434348116947E-4
557 5 20 0.3994863565651883 5.136434348116947E-4
558 5 20 0.3994863565651883 5.136434348116947E-4
559 5 20 0.3994863565651883 5.136434348116947E-4
560 5 20 0.3994863565651883 5.136434348116947E-4
561 5 20 0.3994863565651883 5.136434348116947E-4
562 5 20 0.3994863565651883 5.136434348116947E-4
563 5 20 0.3994863565651883 5.136434348116947E-4
564 5 20 0.3994863565651883 5.136434348116947E-4
565 5 20 0.3994863565651883 5.136434348116947E-4
566 5 20 0.3994863565651883 5.136434348116947E-4
567 5 20 0.3994863565651883 5.136434348116947E-4
568 5 20 0.3994863565651883 5.136434348116947E-4
569 5 20 0.3994863565651883 5.136434348116947E-4
570 5 20 0.3994863565651883 5.136434348116947E-4
571 5 20 0.3994863565651883 5.136434348116947E-4
572 5 20 0.3994863565651883 5.136434348116947E-4
572 6 102 0.3918100248759972 0.008189975124002824
573 5 20 0.3994863565651883 5.136434348116947E-4
573 6 102 0.3918100248759972 0.008189975124002824
574 5 20 0.3994863565651883 5.136434348116947E-4
574 6 102 0.3918100248759972 0.008189975124002824
574 74 130 0.3906522955709582 0.009347704429041814
575 5 20 0.3994863565651883 5.136434348116947E-4
575 6 102 0.3918100248759972 0.008189975124002824
575 74 130 0.3906522955709582 0.009347704429041814
576 5 20 0.3994863565651883 5.136434348116947E-4
576 6 102 0.3918100248759972 0.008189975124002824
576 74 130 0.3906522955709582 0.009347704429041814
577 5 20 0.3994863565651883 5.136434348116947E-4
577 6 102 0.3918100248759972 0.008189975124002824
577 74 130 0.3906522955709582 0.009347704429041814
578 5 20 0.3994863565651883 5.136434348116947E-4
578 6 102 0.3918100248759972 0.008189975124002824
578 74 130 0.3906522955709582 0.009347704429041814
579 5 20 0.3994863565651883 5.136434348116947E-4
579 6 102 0.3918100248759972 0.008189975124002824
580 5 20 0.3994863565651883 5.136434348116947E-4
580 6 102 0.3918100248759972 0.008189975124002824
